CO_LEG,District,Step
Pierce026,0,6450
Pierce027,5,6450
Pierce028,3,6450
Pierce029,3,6450
Pierce031,9,6450
San Juan040,6,6450
Skagit010,6,6450
Skagit021,0,6450
Skagit039,0,6450
Skagit040,6,6450
Skamania015,3,6450
Snohomish001,0,6450
Snohomish010,0,6450
Snohomish021,0,6450
Snohomish032,6,6450
Snohomish038,0,6450
Snohomish039,6,6450
Snohomish044,1,6450
Snohomish048,6,6450
Spokane003,4,6450
Spokane004,4,6450
Spokane006,4,6450
Spokane007,0,6450
Spokane009,4,6450
Stevens007,0,6450
Thurston002,9,6450
Thurston020,3,6450
Thurston022,3,6450
Thurston035,0,6450
Wahkiakum019,2,6450
Walla Walla016,4,6450
Whatcom039,0,6450
Whatcom040,6,6450
Whatcom042,6,6450
Whitman009,4,6450
Yakima013,9,6450
Yakima014,9,6450
Yakima015,9,6450
CO_LEG,District,Step
Adams009,4,6475
Asotin009,4,6475
Benton008,9,6475
Benton016,9,6475
Chelan012,5,6475
Clallam024,2,6475
Clark015,3,6475
Clark017,3,6475
Clark018,3,6475
Clark049,3,6475
Columbia016,4,6475
Cowlitz018,2,6475
Cowlitz019,2,6475
Douglas012,5,6475
Ferry007,0,6475
Franklin009,4,6475
Franklin016,4,6475
Garfield009,4,6475
Grant012,5,6475
Grant013,5,6475
Grays Harbor019,2,6475
Grays Harbor024,2,6475
Grays Harbor035,0,6475
Island010,6,6475
Jefferson024,2,6475
King001,6,6475
King005,5,6475
King011,5,6475
King030,5,6475
King031,9,6475
King032,7,6475
King033,5,6475
King034,8,6475
King036,7,6475
King037,8,6475
King039,5,6475
King041,6,6475
King043,7,6475
King045,6,6475
King046,7,6475
King047,5,6475
King048,6,6475
Kitsap023,0,6475
Kitsap026,0,6475
Kitsap035,0,6475
Kittitas013,5,6475
Klickitat015,9,6475
Lewis020,3,6475
Lincoln007,4,6475
Mason035,0,6475
Okanogan007,0,6475
Okanogan012,0,6475
Pacific019,2,6475
Pend Oreille007,4,6475
Pierce002,3,6475
Pierce025,9,6475
Pierce026,0,6475
Pierce027,5,6475
Pierce028,3,6475
Pierce029,3,6475
Pierce031,9,6475
San Juan040,6,6475
Skagit010,6,6475
Skagit021,0,6475
Skagit039,0,6475
Skagit040,6,6475
Skamania015,3,6475
Snohomish001,6,6475
Snohomish010,0,6475
Snohomish021,0,6475
Snohomish032,0,6475
Snohomish038,0,6475
Snohomish039,6,6475
Snohomish044,1,6475
Snohomish048,6,6475
Spokane003,4,6475
Spokane004,4,6475
Spokane006,4,6475
Spokane007,4,6475
Spokane009,4,6475
Stevens007,0,6475
Thurston002,3,6475
Thurston020,3,6475
Thurston022,3,6475
Thurston035,0,6475
Wahkiakum019,2,6475
Walla Walla016,4,6475
Whatcom039,0,6475
Whatcom040,6,6475
Whatcom042,0,6475
Whitman009,4,6475
Yakima013,5,6475
Yakima014,9,6475
Yakima015,9,6475
CO_LEG,District,Step
Adams009,5,6500
Asotin009,4,6500
Benton008,9,6500
Benton016,9,6500
Chelan012,0,6500
Clallam024,2,6500
Clark015,3,6500
Clark017,3,6500
Clark018,3,6500
Clark049,3,6500
Columbia016,4,6500
Cowlitz018,2,6500
Cowlitz019,2,6500
Douglas012,5,6500
Ferry007,0,6500
Franklin009,4,6500
Franklin016,4,6500
Garfield009,4,6500
Grant012,0,6500
Grant013,5,6500
Grays Harbor019,2,6500
Grays Harbor024,2,6500
Grays Harbor035,2,6500
Island010,0,6500
Jefferson024,2,6500
King001,6,6500
King005,5,6500
King011,8,6500
King030,9,6500
King031,9,6500
King032,7,6500
King033,5,6500
King034,5,6500
King036,7,6500
King037,8,6500
King039,5,6500
King041,6,6500
King043,7,6500
King045,6,6500
King046,7,6500
King047,5,6500
King048,6,6500
Kitsap023,0,6500
Kitsap026,0,6500
Kitsap035,0,6500
Kittitas013,5,6500
Klickitat015,9,6500
Lewis020,3,6500
Lincoln007,5,6500
Mason035,0,6500
Okanogan007,0,6500
Okanogan012,0,6500
Pacific019,2,6500
Pend Oreille007,0,6500
Pierce002,3,6500
Pierce025,9,6500
Pierce026,0,6500
Pierce027,3,6500
Pierce028,3,6500
Pierce029,3,6500
Pierce031,9,6500
San Juan040,6,6500
Skagit010,6,6500
Skagit021,0,6500
Skagit039,0,6500
Skagit040,6,6500
Skamania015,3,6500
Snohomish001,6,6500
Snohomish010,0,6500
Snohomish021,0,6500
Snohomish032,0,6500
Snohomish038,0,6500
Snohomish039,6,6500
Snohomish044,1,6500
Snohomish048,6,6500
Spokane003,4,6500
Spokane004,4,6500
Spokane006,4,6500
Spokane007,4,6500
Spokane009,4,6500
Stevens007,0,6500
Thurston002,2,6500
Thurston020,2,6500
Thurston022,2,6500
Thurston035,0,6500
Wahkiakum019,2,6500
Walla Walla016,4,6500
Whatcom039,0,6500
Whatcom040,0,6500
Whatcom042,0,6500
Whitman009,4,6500
Yakima013,9,6500
Yakima014,9,6500
Yakima015,9,6500
CO_LEG,District,Step
Adams009,4,6525
Asotin009,4,6525
Benton008,9,6525
Benton016,9,6525
Chelan012,0,6525
Clallam024,2,6525
Clark015,3,6525
Clark017,3,6525
Clark018,3,6525
Clark049,3,6525
Columbia016,4,6525
Cowlitz018,3,6525
Cowlitz019,2,6525
Douglas012,5,6525
Ferry007,0,6525
Franklin009,4,6525
Franklin016,4,6525
Garfield009,4,6525
Grant012,0,6525
Grant013,5,6525
Grays Harbor019,2,6525
Grays Harbor024,2,6525
Grays Harbor035,2,6525
Island010,0,6525
Jefferson024,2,6525
King001,7,6525
King005,5,6525
King011,8,6525
King030,3,6525
King031,5,6525
King032,7,6525
King033,5,6525
King034,5,6525
King036,7,6525
King037,8,6525
King039,0,6525
King041,6,6525
King043,8,6525
King045,6,6525
King046,7,6525
King047,5,6525
King048,6,6525
Kitsap023,0,6525
Kitsap026,0,6525
Kitsap035,0,6525
Kittitas013,5,6525
Klickitat015,9,6525
Lewis020,3,6525
Lincoln007,0,6525
Mason035,0,6525
Okanogan007,0,6525
Okanogan012,0,6525
Pacific019,2,6525
Pend Oreille007,0,6525
Pierce002,3,6525
Pierce025,3,6525
Pierce026,0,6525
Pierce027,3,6525
Pierce028,3,6525
Pierce029,3,6525
Pierce031,9,6525
San Juan040,6,6525
Skagit010,6,6525
Skagit021,0,6525
Skagit039,0,6525
Skagit040,6,6525
Skamania015,9,6525
Snohomish001,6,6525
Snohomish010,0,6525
Snohomish021,0,6525
Snohomish032,0,6525
Snohomish038,0,6525
Snohomish039,6,6525
Snohomish044,1,6525
Snohomish048,6,6525
Spokane003,4,6525
Spokane004,4,6525
Spokane006,4,6525
Spokane007,4,6525
Spokane009,4,6525
Stevens007,0,6525
Thurston002,3,6525
Thurston020,2,6525
Thurston022,2,6525
Thurston035,2,6525
Wahkiakum019,2,6525
Walla Walla016,4,6525
Whatcom039,0,6525
Whatcom040,0,6525
Whatcom042,0,6525
Whitman009,4,6525
Yakima013,9,6525
Yakima014,9,6525
Yakima015,9,6525
CO_LEG,District,Step
Adams009,4,6550
Asotin009,4,6550
Benton008,9,6550
Benton016,9,6550
Chelan012,0,6550
Clallam024,2,6550
Clark015,9,6550
Clark017,3,6550
Clark018,3,6550
Clark049,3,6550
Columbia016,4,6550
Cowlitz018,3,6550
Cowlitz019,3,6550
Douglas012,5,6550
Ferry007,0,6550
Franklin009,4,6550
Franklin016,4,6550
Garfield009,4,6550
Grant012,5,6550
Grant013,4,6550
Grays Harbor019,2,6550
Grays Harbor024,2,6550
Grays Harbor035,2,6550
Island010,6,6550
Jefferson024,2,6550
King001,6,6550
King005,5,6550
King011,8,6550
King030,5,6550
King031,5,6550
King032,6,6550
King033,5,6550
King034,8,6550
King036,7,6550
King037,8,6550
King039,0,6550
King041,6,6550
King043,8,6550
King045,6,6550
King046,7,6550
King047,5,6550
King048,6,6550
Kitsap023,0,6550
Kitsap026,0,6550
Kitsap035,2,6550
Kittitas013,5,6550
Klickitat015,9,6550
Lewis020,3,6550
Lincoln007,0,6550
Mason035,2,6550
Okanogan007,0,6550
Okanogan012,0,6550
Pacific019,2,6550
Pend Oreille007,4,6550
Pierce002,3,6550
Pierce025,9,6550
Pierce026,0,6550
Pierce027,3,6550
Pierce028,3,6550
Pierce029,3,6550
Pierce031,9,6550
San Juan040,6,6550
Skagit010,6,6550
Skagit021,0,6550
Skagit039,0,6550
Skagit040,6,6550
Skamania015,9,6550
Snohomish001,0,6550
Snohomish010,0,6550
Snohomish021,0,6550
Snohomish032,0,6550
Snohomish038,0,6550
Snohomish039,6,6550
Snohomish044,1,6550
Snohomish048,6,6550
Spokane003,4,6550
Spokane004,4,6550
Spokane006,4,6550
Spokane007,0,6550
Spokane009,4,6550
Stevens007,0,6550
Thurston002,3,6550
Thurston020,2,6550
Thurston022,2,6550
Thurston035,2,6550
Wahkiakum019,2,6550
Walla Walla016,4,6550
Whatcom039,0,6550
Whatcom040,6,6550
Whatcom042,0,6550
Whitman009,4,6550
Yakima013,9,6550
Yakima014,9,6550
Yakima015,9,6550
CO_LEG,District,Step
Adams009,4,6575
Asotin009,4,6575
Benton008,9,6575
Benton016,9,6575
Chelan012,0,6575
Clallam024,2,6575
Clark015,3,6575
Clark017,3,6575
Clark018,3,6575
Clark049,3,6575
Columbia016,4,6575
Cowlitz018,3,6575
Cowlitz019,3,6575
Douglas012,5,6575
Ferry007,0,6575
Franklin009,4,6575
Franklin016,4,6575
Garfield009,4,6575
Grant012,5,6575
Grant013,5,6575
Grays Harbor019,2,6575
Grays Harbor024,2,6575
Grays Harbor035,2,6575
Island010,6,6575
Jefferson024,2,6575
King001,6,6575
King005,0,6575
King011,5,6575
King030,5,6575
King031,5,6575
King032,7,6575
King033,5,6575
King034,8,6575
King036,7,6575
King037,8,6575
King039,0,6575
King041,6,6575
King043,8,6575
King045,6,6575
King046,7,6575
King047,5,6575
King048,6,6575
Kitsap023,0,6575
Kitsap026,0,6575
Kitsap035,0,6575
Kittitas013,5,6575
Klickitat015,9,6575
Lewis020,3,6575
Lincoln007,0,6575
Mason035,2,6575
Okanogan007,0,6575
Okanogan012,0,6575
Pacific019,2,6575
Pend Oreille007,4,6575
Pierce002,3,6575
Pierce025,9,6575
Pierce026,0,6575
Pierce027,9,6575
Pierce028,3,6575
Pierce029,9,6575
Pierce031,9,6575
San Juan040,6,6575
Skagit010,6,6575
Skagit021,0,6575
Skagit039,0,6575
Skagit040,6,6575
Skamania015,9,6575
Snohomish001,6,6575
Snohomish010,0,6575
Snohomish021,0,6575
Snohomish032,0,6575
Snohomish038,0,6575
Snohomish039,6,6575
Snohomish044,1,6575
Snohomish048,6,6575
Spokane003,4,6575
Spokane004,4,6575
Spokane006,4,6575
Spokane007,4,6575
Spokane009,4,6575
Stevens007,0,6575
Thurston002,3,6575
Thurston020,3,6575
Thurston022,3,6575
Thurston035,2,6575
Wahkiakum019,3,6575
Walla Walla016,4,6575
Whatcom039,0,6575
Whatcom040,6,6575
Whatcom042,0,6575
Whitman009,4,6575
Yakima013,9,6575
Yakima014,9,6575
Yakima015,9,6575
CO_LEG,District,Step
Adams009,4,6600
Asotin009,4,6600
Benton008,9,6600
Benton016,9,6600
Chelan012,0,6600
Clallam024,2,6600
Clark015,3,6600
Clark017,3,6600
Clark018,3,6600
Clark049,3,6600
Columbia016,4,6600
Cowlitz018,3,6600
Cowlitz019,3,6600
Douglas012,5,6600
Ferry007,0,6600
Franklin009,4,6600
Franklin016,4,6600
Garfield009,4,6600
Grant012,5,6600
Grant013,5,6600
Grays Harbor019,2,6600
Grays Harbor024,2,6600
Grays Harbor035,2,6600
Island010,6,6600
Jefferson024,2,6600
King001,6,6600
King005,6,6600
King011,5,6600
King030,5,6600
King031,5,6600
King032,7,6600
King033,5,6600
King034,8,6600
King036,7,6600
King037,8,6600
King039,6,6600
King041,6,6600
King043,7,6600
King045,6,6600
King046,7,6600
King047,5,6600
King048,6,6600
Kitsap023,0,6600
Kitsap026,0,6600
Kitsap035,0,6600
Kittitas013,5,6600
Klickitat015,9,6600
Lewis020,3,6600
Lincoln007,0,6600
Mason035,2,6600
Okanogan007,0,6600
Okanogan012,0,6600
Pacific019,2,6600
Pend Oreille007,4,6600
Pierce002,9,6600
Pierce025,9,6600
Pierce026,0,6600
Pierce027,3,6600
Pierce028,3,6600
Pierce029,3,6600
Pierce031,9,6600
San Juan040,6,6600
Skagit010,6,6600
Skagit021,0,6600
Skagit039,0,6600
Skagit040,6,6600
Skamania015,9,6600
Snohomish001,6,6600
Snohomish010,0,6600
Snohomish021,0,6600
Snohomish032,6,6600
Snohomish038,0,6600
Snohomish039,6,6600
Snohomish044,1,6600
Snohomish048,6,6600
Spokane003,4,6600
Spokane004,4,6600
Spokane006,4,6600
Spokane007,4,6600
Spokane009,4,6600
Stevens007,0,6600
Thurston002,3,6600
Thurston020,3,6600
Thurston022,3,6600
Thurston035,3,6600
Wahkiakum019,3,6600
Walla Walla016,4,6600
Whatcom039,0,6600
Whatcom040,6,6600
Whatcom042,0,6600
Whitman009,4,6600
Yakima013,5,6600
Yakima014,9,6600
Yakima015,9,6600
CO_LEG,District,Step
Adams009,4,6625
Asotin009,4,6625
Benton008,9,6625
Benton016,9,6625
Chelan012,6,6625
Clallam024,2,6625
Clark015,3,6625
Clark017,3,6625
Clark018,3,6625
Clark049,3,6625
Columbia016,4,6625
Cowlitz018,3,6625
Cowlitz019,3,6625
Douglas012,5,6625
Ferry007,0,6625
Franklin009,5,6625
Franklin016,4,6625
Garfield009,4,6625
Grant012,5,6625
Grant013,5,6625
Grays Harbor019,2,6625
Grays Harbor024,2,6625
Grays Harbor035,2,6625
Island010,0,6625
Jefferson024,2,6625
King001,6,6625
King005,6,6625
King011,8,6625
King030,5,6625
King031,5,6625
King032,6,6625
King033,5,6625
King034,8,6625
King036,7,6625
King037,8,6625
King039,6,6625
King041,8,6625
King043,7,6625
King045,6,6625
King046,7,6625
King047,5,6625
King048,6,6625
Kitsap023,0,6625
Kitsap026,0,6625
Kitsap035,0,6625
Kittitas013,5,6625
Klickitat015,9,6625
Lewis020,3,6625
Lincoln007,0,6625
Mason035,2,6625
Okanogan007,0,6625
Okanogan012,0,6625
Pacific019,2,6625
Pend Oreille007,4,6625
Pierce002,9,6625
Pierce025,9,6625
Pierce026,2,6625
Pierce027,3,6625
Pierce028,3,6625
Pierce029,3,6625
Pierce031,9,6625
San Juan040,6,6625
Skagit010,6,6625
Skagit021,0,6625
Skagit039,0,6625
Skagit040,6,6625
Skamania015,3,6625
Snohomish001,6,6625
Snohomish010,0,6625
Snohomish021,0,6625
Snohomish032,6,6625
Snohomish038,0,6625
Snohomish039,6,6625
Snohomish044,1,6625
Snohomish048,6,6625
Spokane003,4,6625
Spokane004,4,6625
Spokane006,4,6625
Spokane007,4,6625
Spokane009,4,6625
Stevens007,0,6625
Thurston002,3,6625
Thurston020,3,6625
Thurston022,3,6625
Thurston035,3,6625
Wahkiakum019,3,6625
Walla Walla016,4,6625
Whatcom039,0,6625
Whatcom040,6,6625
Whatcom042,0,6625
Whitman009,4,6625
Yakima013,5,6625
Yakima014,9,6625
Yakima015,9,6625
CO_LEG,District,Step
Adams009,4,6650
Asotin009,4,6650
Benton008,9,6650
Benton016,9,6650
Chelan012,0,6650
Clallam024,2,6650
Clark015,3,6650
Clark017,3,6650
Clark018,3,6650
Clark049,3,6650
Columbia016,4,6650
Cowlitz018,3,6650
Cowlitz019,3,6650
Douglas012,5,6650
Ferry007,0,6650
Franklin009,4,6650
Franklin016,4,6650
Garfield009,4,6650
Grant012,5,6650
Grant013,5,6650
Grays Harbor019,2,6650
Grays Harbor024,2,6650
Grays Harbor035,2,6650
Island010,0,6650
Jefferson024,2,6650
King001,6,6650
King005,6,6650
King011,8,6650
King030,5,6650
King031,5,6650
King032,6,6650
King033,5,6650
King034,8,6650
King036,7,6650
King037,8,6650
King039,6,6650
King041,8,6650
King043,7,6650
King045,6,6650
King046,7,6650
King047,5,6650
King048,6,6650
Kitsap023,0,6650
Kitsap026,2,6650
Kitsap035,2,6650
Kittitas013,5,6650
Klickitat015,9,6650
Lewis020,3,6650
Lincoln007,0,6650
Mason035,2,6650
Okanogan007,0,6650
Okanogan012,0,6650
Pacific019,2,6650
Pend Oreille007,4,6650
Pierce002,9,6650
Pierce025,9,6650
Pierce026,2,6650
Pierce027,5,6650
Pierce028,3,6650
Pierce029,3,6650
Pierce031,9,6650
San Juan040,6,6650
Skagit010,6,6650
Skagit021,0,6650
Skagit039,0,6650
Skagit040,6,6650
Skamania015,3,6650
Snohomish001,1,6650
Snohomish010,0,6650
Snohomish021,0,6650
Snohomish032,0,6650
Snohomish038,0,6650
Snohomish039,6,6650
Snohomish044,1,6650
Snohomish048,6,6650
Spokane003,4,6650
Spokane004,4,6650
Spokane006,4,6650
Spokane007,0,6650
Spokane009,4,6650
Stevens007,0,6650
Thurston002,3,6650
Thurston020,3,6650
Thurston022,3,6650
Thurston035,3,6650
Wahkiakum019,3,6650
Walla Walla016,4,6650
Whatcom039,0,6650
Whatcom040,6,6650
Whatcom042,0,6650
Whitman009,4,6650
Yakima013,5,6650
Yakima014,9,6650
Yakima015,9,6650
CO_LEG,District,Step
Adams009,4,6675
Asotin009,4,6675
Benton008,9,6675
Benton016,9,6675
Chelan012,0,6675
Clallam024,2,6675
Clark015,3,6675
Clark017,3,6675
Clark018,3,6675
Clark049,3,6675
Columbia016,4,6675
Cowlitz018,3,6675
Cowlitz019,3,6675
Douglas012,5,6675
Ferry007,0,6675
Franklin009,4,6675
Franklin016,4,6675
Garfield009,4,6675
Grant012,0,6675
Grant013,5,6675
Grays Harbor019,2,6675
Grays Harbor024,2,6675
Grays Harbor035,2,6675
Island010,0,6675
Jefferson024,2,6675
King001,1,6675
King005,5,6675
King011,8,6675
King030,5,6675
King031,5,6675
King032,0,6675
King033,5,6675
King034,7,6675
King036,7,6675
King037,7,6675
King039,6,6675
King041,8,6675
King043,7,6675
King045,6,6675
King046,7,6675
King047,8,6675
King048,6,6675
Kitsap023,0,6675
Kitsap026,2,6675
Kitsap035,2,6675
Kittitas013,5,6675
Klickitat015,3,6675
Lewis020,3,6675
Lincoln007,4,6675
Mason035,2,6675
Okanogan007,0,6675
Okanogan012,0,6675
Pacific019,3,6675
Pend Oreille007,4,6675
Pierce002,3,6675
Pierce025,9,6675
Pierce026,2,6675
Pierce027,3,6675
Pierce028,3,6675
Pierce029,3,6675
Pierce031,9,6675
San Juan040,6,6675
Skagit010,6,6675
Skagit021,0,6675
Skagit039,0,6675
Skagit040,6,6675
Skamania015,3,6675
Snohomish001,1,6675
Snohomish010,0,6675
Snohomish021,0,6675
Snohomish032,0,6675
Snohomish038,0,6675
Snohomish039,6,6675
Snohomish044,1,6675
Snohomish048,6,6675
Spokane003,4,6675
Spokane004,4,6675
Spokane006,4,6675
Spokane007,4,6675
Spokane009,4,6675
Stevens007,0,6675
Thurston002,3,6675
Thurston020,2,6675
Thurston022,2,6675
Thurston035,2,6675
Wahkiakum019,3,6675
Walla Walla016,4,6675
Whatcom039,0,6675
Whatcom040,6,6675
Whatcom042,6,6675
Whitman009,4,6675
Yakima013,9,6675
Yakima014,9,6675
Yakima015,9,6675
CO_LEG,District,Step
Adams009,0,6700
Asotin009,4,6700
Benton008,9,6700
Benton016,9,6700
Chelan012,0,6700
Clallam024,2,6700
Clark015,3,6700
Clark017,3,6700
Clark018,3,6700
Clark049,3,6700
Columbia016,4,6700
Cowlitz018,3,6700
Cowlitz019,3,6700
Douglas012,5,6700
Ferry007,0,6700
Franklin009,4,6700
Franklin016,4,6700
Garfield009,4,6700
Grant012,0,6700
Grant013,4,6700
Grays Harbor019,3,6700
Grays Harbor024,2,6700
Grays Harbor035,2,6700
Island010,6,6700
Jefferson024,2,6700
King001,1,6700
King005,8,6700
King011,8,6700
King030,5,6700
King031,5,6700
King032,0,6700
King033,5,6700
King034,7,6700
King036,7,6700
King037,7,6700
King039,8,6700
King041,7,6700
King043,7,6700
King045,6,6700
King046,0,6700
King047,5,6700
King048,6,6700
Kitsap023,0,6700
Kitsap026,2,6700
Kitsap035,2,6700
Kittitas013,5,6700
Klickitat015,3,6700
Lewis020,3,6700
Lincoln007,0,6700
Mason035,2,6700
Okanogan007,0,6700
Okanogan012,0,6700
Pacific019,3,6700
Pend Oreille007,4,6700
Pierce002,3,6700
Pierce025,9,6700
Pierce026,2,6700
Pierce027,9,6700
Pierce028,3,6700
Pierce029,3,6700
Pierce031,9,6700
San Juan040,6,6700
Skagit010,6,6700
Skagit021,0,6700
Skagit039,0,6700
Skagit040,6,6700
Skamania015,3,6700
Snohomish001,1,6700
Snohomish010,0,6700
Snohomish021,0,6700
Snohomish032,0,6700
Snohomish038,0,6700
Snohomish039,6,6700
Snohomish044,1,6700
Snohomish048,6,6700
Spokane003,4,6700
Spokane004,4,6700
Spokane006,4,6700
Spokane007,4,6700
Spokane009,4,6700
Stevens007,0,6700
Thurston002,3,6700
Thurston020,2,6700
Thurston022,2,6700
Thurston035,2,6700
Wahkiakum019,3,6700
Walla Walla016,4,6700
Whatcom039,0,6700
Whatcom040,6,6700
Whatcom042,0,6700
Whitman009,4,6700
Yakima013,9,6700
Yakima014,9,6700
Yakima015,9,6700
CO_LEG,District,Step
Adams009,4,6725
Asotin009,4,6725
Benton008,9,6725
Benton016,9,6725
Chelan012,8,6725
Clallam024,2,6725
Clark015,3,6725
Clark017,3,6725
Clark018,3,6725
Clark049,3,6725
Columbia016,4,6725
Cowlitz018,3,6725
Cowlitz019,3,6725
Douglas012,0,6725
Ferry007,0,6725
Franklin009,4,6725
Franklin016,4,6725
Garfield009,4,6725
Grant012,0,6725
Grant013,4,6725
Grays Harbor019,3,6725
Grays Harbor024,2,6725
Grays Harbor035,3,6725
Island010,6,6725
Jefferson024,2,6725
King001,1,6725
King005,8,6725
King011,8,6725
King030,5,6725
King031,5,6725
King032,0,6725
King033,7,6725
King034,7,6725
King036,0,6725
King037,7,6725
King039,8,6725
King041,7,6725
King043,7,6725
King045,6,6725
King046,0,6725
King047,8,6725
King048,6,6725
Kitsap023,0,6725
Kitsap026,2,6725
Kitsap035,2,6725
Kittitas013,5,6725
Klickitat015,3,6725
Lewis020,3,6725
Lincoln007,0,6725
Mason035,2,6725
Okanogan007,0,6725
Okanogan012,0,6725
Pacific019,3,6725
Pend Oreille007,4,6725
Pierce002,3,6725
Pierce025,9,6725
Pierce026,2,6725
Pierce027,9,6725
Pierce028,3,6725
Pierce029,3,6725
Pierce031,9,6725
San Juan040,6,6725
Skagit010,6,6725
Skagit021,0,6725
Skagit039,0,6725
Skagit040,6,6725
Skamania015,3,6725
Snohomish001,1,6725
Snohomish010,0,6725
Snohomish021,0,6725
Snohomish032,0,6725
Snohomish038,0,6725
Snohomish039,6,6725
Snohomish044,0,6725
Snohomish048,6,6725
Spokane003,4,6725
Spokane004,4,6725
Spokane006,4,6725
Spokane007,4,6725
Spokane009,4,6725
Stevens007,4,6725
Thurston002,2,6725
Thurston020,2,6725
Thurston022,2,6725
Thurston035,2,6725
Wahkiakum019,3,6725
Walla Walla016,4,6725
Whatcom039,0,6725
Whatcom040,6,6725
Whatcom042,6,6725
Whitman009,4,6725
Yakima013,9,6725
Yakima014,9,6725
Yakima015,9,6725
CO_LEG,District,Step
Adams009,0,6750
Asotin009,4,6750
Benton008,9,6750
Benton016,9,6750
Chelan012,8,6750
Clallam024,2,6750
Clark015,3,6750
Clark017,3,6750
Clark018,3,6750
Clark049,3,6750
Columbia016,4,6750
Cowlitz018,3,6750
Cowlitz019,3,6750
Douglas012,5,6750
Ferry007,0,6750
Franklin009,4,6750
Franklin016,4,6750
Garfield009,4,6750
Grant012,0,6750
Grant013,5,6750
Grays Harbor019,3,6750
Grays Harbor024,2,6750
Grays Harbor035,3,6750
Island010,6,6750
Jefferson024,2,6750
King001,6,6750
King005,8,6750
King011,7,6750
King030,5,6750
King031,5,6750
King032,0,6750
King033,7,6750
King034,7,6750
King036,0,6750
King037,7,6750
King039,8,6750
King041,7,6750
King043,0,6750
King045,6,6750
King046,0,6750
King047,8,6750
King048,6,6750
Kitsap023,0,6750
Kitsap026,0,6750
Kitsap035,2,6750
Kittitas013,5,6750
Klickitat015,9,6750
Lewis020,3,6750
Lincoln007,0,6750
Mason035,2,6750
Okanogan007,0,6750
Okanogan012,0,6750
Pacific019,3,6750
Pend Oreille007,4,6750
Pierce002,3,6750
Pierce025,9,6750
Pierce026,2,6750
Pierce027,9,6750
Pierce028,3,6750
Pierce029,3,6750
Pierce031,9,6750
San Juan040,6,6750
Skagit010,6,6750
Skagit021,0,6750
Skagit039,0,6750
Skagit040,6,6750
Skamania015,3,6750
Snohomish001,1,6750
Snohomish010,0,6750
Snohomish021,0,6750
Snohomish032,0,6750
Snohomish038,0,6750
Snohomish039,6,6750
Snohomish044,1,6750
Snohomish048,6,6750
Spokane003,4,6750
Spokane004,4,6750
Spokane006,4,6750
Spokane007,0,6750
Spokane009,4,6750
Stevens007,0,6750
Thurston002,3,6750
Thurston020,2,6750
Thurston022,2,6750
Thurston035,2,6750
Wahkiakum019,3,6750
Walla Walla016,4,6750
Whatcom039,0,6750
Whatcom040,6,6750
Whatcom042,0,6750
Whitman009,4,6750
Yakima013,9,6750
Yakima014,9,6750
Yakima015,9,6750
CO_LEG,District,Step
Adams009,5,6775
Asotin009,4,6775
Benton008,9,6775
Benton016,9,6775
Chelan012,5,6775
Clallam024,2,6775
Clark015,3,6775
Clark017,3,6775
Clark018,3,6775
Clark049,3,6775
Columbia016,4,6775
Cowlitz018,3,6775
Cowlitz019,3,6775
Douglas012,5,6775
Ferry007,0,6775
Franklin009,4,6775
Franklin016,4,6775
Garfield009,4,6775
Grant012,0,6775
Grant013,5,6775
Grays Harbor019,3,6775
Grays Harbor024,2,6775
Grays Harbor035,3,6775
Island010,6,6775
Jefferson024,2,6775
King001,1,6775
King005,5,6775
King011,8,6775
King030,9,6775
King031,5,6775
King032,0,6775
King033,7,6775
King034,7,6775
King036,0,6775
King037,7,6775
King039,6,6775
King041,7,6775
King043,0,6775
King045,6,6775
King046,0,6775
King047,9,6775
King048,6,6775
Kitsap023,0,6775
Kitsap026,0,6775
Kitsap035,2,6775
Kittitas013,5,6775
Klickitat015,9,6775
Lewis020,9,6775
Lincoln007,0,6775
Mason035,2,6775
Okanogan007,0,6775
Okanogan012,0,6775
Pacific019,3,6775
Pend Oreille007,4,6775
Pierce002,3,6775
Pierce025,9,6775
Pierce026,2,6775
Pierce027,9,6775
Pierce028,9,6775
Pierce029,9,6775
Pierce031,9,6775
San Juan040,6,6775
Skagit010,6,6775
Skagit021,0,6775
Skagit039,0,6775
Skagit040,6,6775
Skamania015,3,6775
Snohomish001,1,6775
Snohomish010,0,6775
Snohomish021,0,6775
